       2   1.875600      5.1450000E+13     12
       2   1.885900      1.7300001E+12     14
       2   1.875300      5.8790002E+14     12
       2   1.869800      9.6080002E+12     10
       2   1.873500      1.8069999E+14     11
       2   1.883800      4.3810001E+12     13
       2   1.866100      1.2279999E+12      8
       2   1.867300      1.3490000E+13      9
       2   1.871000      2.5810000E+13     10
       2   1.881300      6.3339999E+12     13
       2   1.866800      1.6070000E+12      9
       2   1.868200      9.3950002E+13      9
       2   1.878400      1.6510000E+14     12
       2   1.866800      5.0600000E+13      9
       2   1.877000      1.3590000E+12     12
       2   1.864900      2.7560001E+12      8
       2   1.875100      5.7929999E+13     12
       2   1.871700      1.0760000E+13     10
       2   1.870300      3.0560001E+13     10
       2   1.877200      1.1180000E+12     12
       2   1.873400      1.6430000E+12     11
       2   1.870700      1.2180001E+12     10
       2   1.871500      2.8270000E+12     10
       2   1.874300      4.1379999E+12     12
       3   1.872700      3.2710001E+12     11
       3   1.871600      5.0549998E+12     10
       3   1.874000      9.5010003E+12     11
       3   1.876100      2.9489999E+12     12
       3   1.877500      4.0249999E+12     12
       3   1.877100      6.3670001E+12     12
       3   1.875600      3.1829999E+12     12
       3   1.876900      1.6400000E+12     12
       3   1.875100      1.5160000E+12     12
       3   1.868700      1.6280000E+12     10
       3   1.873900      4.3990002E+12     11
       3   1.884000      1.3330000E+12     13
       3   1.873200      2.2749999E+12     11
       3   1.874500      2.6970000E+13     12
       3   1.872600      1.1200000E+12     11
       3   1.873400      4.3110000E+12     11
       3   1.871200      3.8790001E+12     10
       3   1.872400      2.7929999E+12     11
       3   1.872600      2.5450001E+13     11
       3   1.881300      1.3620000E+12     13
       3   1.885500      2.5940001E+12     14
       3   1.864900      4.8260003E+12      8
       3   1.871200      1.3100000E+13     10
       3   1.884100      1.4800000E+13     13
       3   1.868800      1.1740000E+12     10
       3   1.870100      2.3590000E+12     10
       3   1.870200      1.1880000E+13     10
       3   1.862700      1.2340000E+12      7
       3   1.867500      1.1960000E+12      9
       3   1.867500      3.2860000E+12          9
       3   1.861200      4.6449998E+12      6
       3   1.863500      9.2259997E+12      7
       3   1.866700      1.4420000E+12      9
       3   1.866800      1.5820000E+12      9
       3   1.865000      8.2189998E+12      8
       3   1.866300      1.6710000E+13      9
       3   1.866400      1.6560000E+13      9
       3   1.875000      1.3580000E+12     12
       3   1.859200      3.1399999E+12      5
       3   1.866000      2.8220001E+12      8
       3   1.866100      2.1010000E+12      8
       3   1.864600      1.9090000E+12      8
       3   1.861000      2.6579999E+12      6
       3   1.868700      1.6150000E+12     10
       3   1.863100      4.0310001E+12      7
       3   1.863100      1.5900000E+12      7
       3   1.864400      1.5430000E+12      8
       3   1.862900      1.0300000E+14      7
       3   1.864100      1.1690000E+13      7
       3   1.864200      2.8729999E+12      7
       3   1.863800      1.1030000E+14      7
       3   1.856700      1.8470000E+12      5
       3   1.859100      1.0240000E+13      5
       3   1.861900      1.8530000E+12      7
       3   1.861900      1.1930000E+12      7
       3   1.863100      1.0710000E+13      7
       3   1.863200      2.0600000E+12      7
       3   1.863000      6.9799998E+12      7
       3   1.863100      6.7740002E+12      7
       3   1.862500      2.0819999E+12      7
       3   1.875300      7.3560002E+12     12
       3   1.862300      1.2720000E+12      7
       3   1.860800      1.3310000E+12      6
       3   1.862000      6.1580001E+12      7
       3   1.865200      1.0490000E+13      8
       3   1.865400      6.0320000E+12      8
       3   1.867800      4.0719999E+12      9
       3   1.860900      2.3040001E+12      6
       3   1.859600      1.9070001E+13      5
       3   1.859600      3.4610000E+13      5
       3   1.860800      2.1790000E+12      6
       3   1.860900      1.3890000E+12      6
       3   1.868800      2.1340000E+12     10
       3   1.864000      1.2880000E+13      7
       3   1.864300      1.9560000E+13      8
       3   1.866500      3.8680000E+12      9
       3   1.875000      1.2910000E+12     12
       3   1.859100      2.1400000E+12      5
       3   1.860300      1.7050000E+13      6
       3   1.860400      3.6769999E+13      6
       3   1.869000      4.1360000E+12     10
       3   1.859800      1.0390000E+13      6
       3   1.872600      7.3579999E+12     11
       3   1.881400      1.5510000E+12     13
       3   1.857800      1.6190000E+12      5
       3   1.859200      2.5140000E+12      5
       3   1.862100      7.3039998E+12      7
       3   1.862400      6.0140002E+12      7
       3   1.861800      3.8769999E+12      7
       3   1.862000      3.4190000E+12      7
       3   1.862200      6.9630001E+13      7
       3   1.858300      2.4620001E+12      5
       3   1.867000      1.2420000E+12      9
       3   1.858000      1.5680000E+12      5
       3   1.858100      1.8640001E+13      5
       3   1.870900      3.2830000E+12     10
       3   1.872500      1.5950000E+13     11
       3   1.883700      1.3020000E+12     13
       3   1.858100      4.7599997E+12      5
       3   1.875700      2.1510000E+12     12
       3   1.860800      1.8919999E+12      6
       3   1.862900      1.9280000E+12      7
       3   1.860300      3.9950001E+12      6
       3   1.860600      1.4040000E+12      6
       3   1.862700      3.7749998E+13      7
       3   1.869300      5.9409999E+12     10
       3   1.870900      4.9070001E+12     10
       3   1.882100      1.0110000E+12     13
       3   1.864000      1.6370000E+12      7
       3   1.861500      1.1660000E+12      6
       3   1.864200      1.5010000E+12      7
       3   1.864200      1.0040000E+12      7
       3   1.858300      2.3439999E+12      5
       3   1.858500      1.5990000E+12      5
       3   1.866900      1.5549999E+12      9
       3   1.858300      1.4060000E+12      5
       3   1.858600      2.0020000E+12      5
       3   1.860700      2.0780000E+12      6
       3   1.869200      1.1189999E+12     10
       3   1.863300      4.8969999E+12      7
       3   1.857800      4.3420001E+12      5
       3   1.873100      3.9029999E+12     11
       3   1.864900      7.4000001E+12      8
       3   1.868800      1.1850001E+12     10
       3   1.864400      1.4850000E+12      8
       3   1.867300      1.7390000E+13      9
       3   1.864100      1.4559999E+12      7
       3   1.859100      1.1420001E+12      5
       3   1.859100      1.2350000E+12      5
       3   1.858100      2.7910000E+12      5
       3   1.861000      1.4989999E+12      6
       3   1.856900      1.3139999E+12      5
       0   0.000000      0.0000000E+00      0
       2   1.879400      4.8500000E+13     13
       2   1.882100	 7.9400000E+13     13
       2   1.882700       4.6100000E+12      13
	2    1.882800       1.9000000E+14      13
	2    1.885200       2.6400000E+14      14
	2    1.887200       2.2900000E+13      14
	2    1.891300       1.6600000E+13      14
