       4   3.194800      7.0200001E+11      5
       4   3.195100      9.6799995E+11      5
       4   3.195400      4.9199999E+12      5
       4   3.195700      4.6999998E+11      5
       4   3.196000      1.0769999E+12      5
       4   3.197200      1.1000000E+12      6
       4   3.197500      2.2100000E+12      6
       4   3.198400      1.1099999E+11      6
       4   3.199000      2.2100000E+12      6
       4   3.199600      3.6500000E+12      6
       5   3.176600      2.1999999E+11      1
       5   3.176900      4.6150000E+12      1
       5   3.177200      7.8300001E+11      1
       5   3.177500      2.1745000E+13      1
       5   3.177800      3.1688000E+13      1
       5   3.178100      2.5441000E+13      1
       5   3.178400      2.5605999E+13      1
       5   3.190900      1.4800000E+12      5
       5   3.191200      9.9999998E+10      5
       5   3.191500      2.2099999E+11      5
       5   3.191800      8.3000001E+10      5
       5   3.192100      1.1510000E+12      5
       5   3.192400      3.3700001E+11      5
       5   3.192700      5.6260003E+12      5
       5   3.193000      1.4949999E+12      5
       5   3.193300      6.3999996E+10      5
       5   3.193600      1.7540000E+12      5
       5   3.193900      1.1270000E+12      5
       5   3.194200      8.5500002E+11      5
       5   3.194500      2.7599999E+12      5
       5   3.194800      5.5100001E+11      5
       5   3.195400      1.6940001E+12      5
       5   3.196000      5.7000002E+10      5
       5   3.196300      1.1310000E+12      5
       5   3.196600      1.8690000E+12      5
       6   3.176900      1.2699999E+11      1
       6   3.177200      3.1229999E+12      1
       6   3.177500      2.8334998E+13      1
       6   3.177800      3.2128998E+13      1
       6   3.191800      7.5199998E+11      5
       6   3.192100      2.5299999E+11      5
       6   3.192400      8.5000004E+10      5
       6   3.192700      6.6600003E+11      5
       6   3.193000      3.5199999E+12      5
       6   3.193300      8.6400002E+11      5
       6   3.193600      1.8430000E+12      5
       6   3.193900      1.8840000E+12      5
       6   3.194200      3.1899999E+11      5
       6   3.194500      9.8100000E+11      5
       6   3.194800      3.2999999E+10      5
       6   3.195100      1.7360000E+12      5
       7   3.192400      5.7599997E+11      5
       7   3.177200      3.0289997E+12      1
       7   3.177500      2.8743999E+13      1
       7   3.177800      9.3310000E+12      1
       7   3.192700      1.1000000E+11      5
       7   3.193000      2.5930000E+12      5
       7   3.193300      1.2040000E+12      5
       7   3.193600      1.7290000E+12      5
       7   3.193900      4.0600001E+11      5
       7   3.194200      4.3299999E+11      5
       7   3.194500      1.0930000E+12      5
       8   3.177200      4.1839999E+12      1
       8   3.177500      2.2693999E+13      1
       8   3.192700      3.8499998E+11      5
       8   3.193000      4.3600000E+11      5
       8   3.193300      2.4570000E+12      5
       8   3.193600      1.0180000E+12      5
       8   3.193900      7.0299995E+11      5
       8   3.194200      4.5600001E+11      5
       9   3.177200      2.9379999E+12      1
       9   3.177500      1.5938000E+13      1
       9   3.193000      5.1900000E+11      5
       9   3.193300      1.8430000E+12      5
       9   3.193600      9.4199998E+11      5
       9   3.193900      5.2299999E+11      5
      10   3.177200      6.8210000E+12      1
      10   3.177500      6.9389999E+12      1
      10   3.193000      2.5199999E+11      5
      10   3.193300      1.8500000E+12      5
      10   3.193600      6.9200000E+11      5
